Workflow_ID,Process_Name,Task_ID,Task_Type,Priority_Level,Department,Assigned_Employee_ID,Task_Start_Time,Task_End_Time,Estimated_Time_Minutes,Actual_Time_Minutes,Delay_Flag,Approval_Level,Employee_Workload,Cost_Per_Task
WF_2118,Customer Complaint,TASK_2118,Data Entry,Critical,Operations,EMP_67,2024-10-02 22:32:00,2024-10-03 03:40:00,200,308,1,Level 2,9,135.3
WF_2119,HR Onboarding,TASK_2119,Review,Medium,Customer Service,EMP_139,2024-04-19 01:11:00,2024-04-19 03:15:00,126,124,0,Level 3,8,451.29
WF_2120,Purchase Order,TASK_2120,Approval,Low,Finance,EMP_132,2024-07-06 04:49:00,2024-07-06 06:38:00,33,109,1,Level 3,6,375.93
WF_2121,HR Onboarding,TASK_2121,Validation,Low,Customer Service,EMP_36,2024-10-18 06:16:00,2024-10-18 11:18:00,229,302,1,Level 2,6,66.46
WF_2122,Invoice Approval,TASK_2122,Validation,High,Operations,EMP_26,2024-03-27 21:18:00,2024-03-28 01:20:00,195,242,1,Level 1,3,327.26
WF_2123,Invoice Approval,TASK_2123,Validation,High,Finance,EMP_33,2024-12-04 14:14:00,2024-12-04 17:20:00,169,186,1,Level 2,5,419.57
WF_2124,Invoice Approval,TASK_2124,Escalation,High,Customer Service,EMP_105,2024-11-05 17:16:00,2024-11-05 20:03:00,116,167,1,Level 1,6,421.25
WF_2125,HR Onboarding,TASK_2125,Approval,Low,IT,EMP_82,2024-09-13 19:34:00,2024-09-13 22:07:00,50,153,1,Level 1,8,355.0
WF_2126,IT Support Ticket,TASK_2126,Validation,Medium,Customer Service,EMP_78,2024-10-03 09:00:00,2024-10-03 11:26:00,148,146,0,Level 3,5,460.96
WF_2127,Purchase Order,TASK_2127,Approval,Low,Finance,EMP_81,2024-02-22 05:54:00,2024-02-22 07:58:00,76,124,1,Level 1,6,75.39
WF_2128,Customer Complaint,TASK_2128,Approval,Medium,HR,EMP_128,2024-03-06 21:29:00,2024-03-07 01:17:00,232,228,0,Level 2,4,470.43
WF_2129,IT Support Ticket,TASK_2129,Approval,Medium,Finance,EMP_30,2024-12-03 01:27:00,2024-12-03 02:58:00,42,91,1,Level 3,1,333.43
WF_2130,Invoice Approval,TASK_2130,Escalation,Critical,Finance,EMP_131,2024-03-26 08:24:00,2024-03-26 11:23:00,118,179,1,Level 1,9,180.43
WF_2131,Invoice Approval,TASK_2131,Escalation,High,Operations,EMP_84,2024-10-01 20:11:00,2024-10-01 23:28:00,194,197,1,Level 3,1,344.87
WF_2132,Invoice Approval,TASK_2132,Validation,Critical,IT,EMP_94,2024-12-29 17:27:00,2024-12-29 19:12:00,34,105,1,Level 3,1,482.55
WF_2133,Invoice Approval,TASK_2133,Escalation,Critical,Finance,EMP_35,2024-03-04 11:20:00,2024-03-04 15:30:00,176,250,1,Level 2,8,113.96
WF_2134,Purchase Order,TASK_2134,Review,High,Finance,EMP_138,2024-09-24 08:10:00,2024-09-24 10:01:00,19,111,1,Level 3,1,294.05
WF_2135,Invoice Approval,TASK_2135,Approval,Medium,Finance,EMP_115,2024-03-23 22:11:00,2024-03-24 02:43:00,196,272,1,Level 3,5,71.91
WF_2136,HR Onboarding,TASK_2136,Data Entry,Medium,IT,EMP_33,2024-06-17 05:20:00,2024-06-17 06:03:00,43,43,0,Level 1,1,120.37
WF_2137,Invoice Approval,TASK_2137,Approval,Low,HR,EMP_129,2024-08-04 22:32:00,2024-08-05 03:36:00,196,304,1,Level 2,3,424.91
WF_2138,Invoice Approval,TASK_2138,Review,Medium,Finance,EMP_35,2024-07-14 15:10:00,2024-07-14 17:06:00,29,116,1,Level 1,1,350.72
WF_2139,Invoice Approval,TASK_2139,Review,Medium,Operations,EMP_82,2024-02-08 13:24:00,2024-02-08 15:22:00,101,118,1,Level 3,9,240.33
WF_2140,Customer Complaint,TASK_2140,Approval,High,Finance,EMP_5,2024-02-17 06:49:00,2024-02-17 08:40:00,112,111,0,Level 3,6,362.88
WF_2141,Purchase Order,TASK_2141,Validation,Medium,Customer Service,EMP_89,2024-06-22 21:16:00,2024-06-22 22:34:00,28,78,1,Level 3,7,488.7
WF_2142,Invoice Approval,TASK_2142,Validation,Medium,Customer Service,EMP_73,2024-11-22 20:45:00,2024-11-22 23:54:00,143,189,1,Level 1,5,268.63
WF_2143,Customer Complaint,TASK_2143,Approval,Critical,IT,EMP_92,2024-10-12 03:41:00,2024-10-12 05:16:00,93,95,1,Level 3,8,406.97
WF_2144,HR Onboarding,TASK_2144,Review,Critical,Operations,EMP_74,2024-06-03 04:14:00,2024-06-03 05:01:00,41,47,1,Level 2,10,67.03
WF_2145,IT Support Ticket,TASK_2145,Validation,Medium,Finance,EMP_141,2024-08-09 00:08:00,2024-08-09 04:12:00,146,244,1,Level 1,10,230.2
WF_2146,Invoice Approval,TASK_2146,Data Entry,Medium,HR,EMP_60,2024-10-16 19:36:00,2024-10-16 20:11:00,13,35,1,Level 3,1,55.71
WF_2147,HR Onboarding,TASK_2147,Data Entry,Critical,Finance,EMP_63,2024-01-29 19:14:00,2024-01-29 21:47:00,100,153,1,Level 3,9,409.1
WF_2148,Purchase Order,TASK_2148,Review,High,Operations,EMP_67,2024-07-07 04:19:00,2024-07-07 08:10:00,230,231,1,Level 3,1,348.27
WF_2149,Purchase Order,TASK_2149,Escalation,Low,Finance,EMP_1,2024-03-20 09:53:00,2024-03-20 11:37:00,24,104,1,Level 1,8,486.72
WF_2150,IT Support Ticket,TASK_2150,Escalation,Critical,Finance,EMP_16,2024-05-25 18:51:00,2024-05-25 22:47:00,163,236,1,Level 1,1,147.59
WF_2151,IT Support Ticket,TASK_2151,Approval,Critical,Finance,EMP_62,2024-10-04 15:34:00,2024-10-04 17:56:00,78,142,1,Level 2,10,54.53
WF_2152,Customer Complaint,TASK_2152,Validation,Critical,HR,EMP_119,2024-07-02 03:04:00,2024-07-02 07:42:00,212,278,1,Level 3,5,126.04
WF_2153,Invoice Approval,TASK_2153,Escalation,Medium,HR,EMP_63,2024-03-17 10:09:00,2024-03-17 12:33:00,29,144,1,Level 2,7,166.2
WF_2154,Customer Complaint,TASK_2154,Data Entry,High,HR,EMP_130,2024-11-19 21:44:00,2024-11-19 22:01:00,14,17,1,Level 2,4,179.13
WF_2155,Purchase Order,TASK_2155,Validation,Low,IT,EMP_141,2024-03-25 07:49:00,2024-03-25 11:17:00,116,208,1,Level 1,6,331.28
WF_2156,Invoice Approval,TASK_2156,Approval,Low,Finance,EMP_150,2024-08-27 16:04:00,2024-08-27 18:10:00,90,126,1,Level 2,8,388.41
WF_2157,HR Onboarding,TASK_2157,Validation,High,Finance,EMP_26,2024-01-10 14:47:00,2024-01-10 18:22:00,144,215,1,Level 1,9,91.41
WF_2158,Purchase Order,TASK_2158,Validation,Medium,HR,EMP_106,2024-08-12 20:29:00,2024-08-12 21:57:00,29,88,1,Level 3,9,216.73
WF_2159,IT Support Ticket,TASK_2159,Data Entry,Critical,Customer Service,EMP_110,2024-03-20 03:18:00,2024-03-20 04:57:00,69,99,1,Level 2,7,154.5
WF_2160,Invoice Approval,TASK_2160,Validation,Critical,Operations,EMP_1,2024-05-22 07:35:00,2024-05-22 11:29:00,191,234,1,Level 1,10,93.32
WF_2161,HR Onboarding,TASK_2161,Escalation,Critical,Finance,EMP_67,2024-04-24 15:30:00,2024-04-24 19:43:00,141,253,1,Level 2,6,57.31
WF_2162,Customer Complaint,TASK_2162,Data Entry,Medium,Operations,EMP_147,2024-09-29 22:33:00,2024-09-30 02:20:00,154,227,1,Level 1,8,417.74
WF_2163,HR Onboarding,TASK_2163,Data Entry,Critical,Finance,EMP_129,2024-11-05 21:15:00,2024-11-05 22:29:00,72,74,1,Level 3,3,182.91
WF_2164,Invoice Approval,TASK_2164,Approval,Low,Operations,EMP_147,2024-08-01 04:07:00,2024-08-01 06:10:00,69,123,1,Level 2,7,417.4
WF_2165,Invoice Approval,TASK_2165,Data Entry,Critical,Operations,EMP_72,2024-10-02 06:15:00,2024-10-02 07:28:00,64,73,1,Level 3,10,141.22
WF_2166,Purchase Order,TASK_2166,Review,Critical,HR,EMP_5,2024-06-21 08:45:00,2024-06-21 12:52:00,189,247,1,Level 1,4,153.11
WF_2167,Customer Complaint,TASK_2167,Data Entry,Medium,Customer Service,EMP_76,2024-10-17 22:56:00,2024-10-18 01:21:00,99,145,1,Level 3,5,385.66
WF_2168,IT Support Ticket,TASK_2168,Validation,Critical,Operations,EMP_106,2024-12-21 01:43:00,2024-12-21 06:32:00,198,289,1,Level 1,9,282.81
WF_2169,Purchase Order,TASK_2169,Data Entry,High,HR,EMP_115,2024-09-04 12:17:00,2024-09-04 15:43:00,143,206,1,Level 1,7,322.09
WF_2170,HR Onboarding,TASK_2170,Escalation,Critical,Finance,EMP_27,2024-02-03 21:57:00,2024-02-04 01:29:00,172,212,1,Level 1,10,246.27
WF_2171,HR Onboarding,TASK_2171,Validation,Medium,Customer Service,EMP_63,2024-09-10 18:55:00,2024-09-10 21:50:00,108,175,1,Level 1,7,480.93
WF_2172,Invoice Approval,TASK_2172,Data Entry,High,IT,EMP_70,2024-11-01 19:08:00,2024-11-01 23:56:00,238,288,1,Level 2,10,267.6
WF_2173,Invoice Approval,TASK_2173,Review,Medium,IT,EMP_130,2024-07-15 06:21:00,2024-07-15 10:04:00,202,223,1,Level 3,5,51.91
WF_2174,Purchase Order,TASK_2174,Approval,Critical,Customer Service,EMP_114,2024-08-18 22:58:00,2024-08-19 03:59:00,212,301,1,Level 2,4,399.81
WF_2175,Purchase Order,TASK_2175,Data Entry,High,HR,EMP_24,2024-07-07 05:13:00,2024-07-07 07:37:00,108,144,1,Level 2,6,229.78
WF_2176,Customer Complaint,TASK_2176,Data Entry,High,IT,EMP_15,2024-03-15 07:55:00,2024-03-15 11:42:00,186,227,1,Level 1,1,272.5
WF_2177,IT Support Ticket,TASK_2177,Review,Critical,Operations,EMP_9,2024-11-21 09:57:00,2024-11-21 13:29:00,110,212,1,Level 1,10,123.52
WF_2178,Purchase Order,TASK_2178,Escalation,Critical,IT,EMP_26,2024-06-17 22:33:00,2024-06-18 00:26:00,113,113,0,Level 2,3,327.28
WF_2179,IT Support Ticket,TASK_2179,Data Entry,Low,Customer Service,EMP_69,2024-01-11 02:29:00,2024-01-11 06:33:00,154,244,1,Level 1,6,139.1
WF_2180,HR Onboarding,TASK_2180,Escalation,Medium,Operations,EMP_44,2024-12-16 07:44:00,2024-12-16 10:27:00,102,163,1,Level 1,9,231.62
WF_2181,Customer Complaint,TASK_2181,Escalation,Low,Operations,EMP_15,2024-01-30 01:34:00,2024-01-30 03:44:00,123,130,1,Level 2,8,355.66
WF_2182,HR Onboarding,TASK_2182,Data Entry,Critical,Customer Service,EMP_30,2024-03-22 00:26:00,2024-03-22 02:19:00,32,113,1,Level 1,6,70.22
WF_2183,Invoice Approval,TASK_2183,Validation,Medium,Operations,EMP_16,2024-07-06 17:22:00,2024-07-06 21:07:00,202,225,1,Level 2,9,74.88
WF_2184,Invoice Approval,TASK_2184,Escalation,Critical,IT,EMP_26,2024-08-08 05:27:00,2024-08-08 11:13:00,234,346,1,Level 2,4,478.75
WF_2185,IT Support Ticket,TASK_2185,Validation,Medium,IT,EMP_89,2024-03-29 00:06:00,2024-03-29 01:32:00,91,86,0,Level 1,10,373.45
WF_2186,Invoice Approval,TASK_2186,Escalation,High,Operations,EMP_20,2024-11-02 07:28:00,2024-11-02 11:17:00,122,229,1,Level 2,5,353.71
WF_2187,Invoice Approval,TASK_2187,Review,Low,HR,EMP_78,2024-08-17 03:25:00,2024-08-17 04:22:00,44,57,1,Level 3,2,488.23
WF_2188,Purchase Order,TASK_2188,Data Entry,Low,Customer Service,EMP_99,2024-07-31 22:53:00,2024-08-01 01:10:00,78,137,1,Level 1,5,126.59
WF_2189,HR Onboarding,TASK_2189,Escalation,Low,IT,EMP_105,2024-12-09 21:55:00,2024-12-09 23:42:00,92,107,1,Level 1,10,481.89
WF_2190,Customer Complaint,TASK_2190,Validation,Low,Finance,EMP_108,2024-02-25 10:40:00,2024-02-25 13:00:00,124,140,1,Level 2,7,404.3
WF_2191,IT Support Ticket,TASK_2191,Review,High,IT,EMP_131,2024-11-08 13:29:00,2024-11-08 14:51:00,80,82,1,Level 2,6,118.73
WF_2192,Customer Complaint,TASK_2192,Data Entry,Low,Finance,EMP_144,2024-08-29 02:56:00,2024-08-29 05:22:00,144,146,1,Level 2,5,401.69
WF_2193,Invoice Approval,TASK_2193,Approval,Medium,Customer Service,EMP_100,2024-12-25 16:05:00,2024-12-25 17:39:00,52,94,1,Level 1,4,131.61
WF_2194,Purchase Order,TASK_2194,Validation,High,Finance,EMP_4,2024-12-26 08:52:00,2024-12-26 14:19:00,210,327,1,Level 2,8,153.3
WF_2195,IT Support Ticket,TASK_2195,Review,Low,Operations,EMP_31,2024-09-13 11:04:00,2024-09-13 15:24:00,222,260,1,Level 1,7,415.76
WF_2196,Invoice Approval,TASK_2196,Escalation,Critical,HR,EMP_69,2024-02-17 18:50:00,2024-02-17 19:52:00,40,62,1,Level 1,1,117.55
WF_2197,Customer Complaint,TASK_2197,Data Entry,Medium,IT,EMP_17,2024-03-01 06:23:00,2024-03-01 10:54:00,194,271,1,Level 2,2,107.72
WF_2198,HR Onboarding,TASK_2198,Data Entry,High,IT,EMP_80,2024-09-26 03:25:00,2024-09-26 06:59:00,104,214,1,Level 3,8,230.21
WF_2199,Customer Complaint,TASK_2199,Approval,High,IT,EMP_80,2024-11-26 01:04:00,2024-11-26 05:18:00,153,254,1,Level 1,7,117.54
WF_2200,Purchase Order,TASK_2200,Validation,Low,Customer Service,EMP_118,2024-12-27 21:13:00,2024-12-28 01:53:00,218,280,1,Level 3,8,487.94
WF_2201,Purchase Order,TASK_2201,Validation,Low,IT,EMP_120,2024-10-12 02:02:00,2024-10-12 04:00:00,46,118,1,Level 2,1,445.83
WF_2202,Purchase Order,TASK_2202,Validation,Low,Customer Service,EMP_112,2024-12-06 15:01:00,2024-12-06 18:22:00,193,201,1,Level 1,2,69.92
WF_2203,IT Support Ticket,TASK_2203,Escalation,Medium,HR,EMP_75,2024-08-08 13:14:00,2024-08-08 14:59:00,104,105,1,Level 3,10,303.88
WF_2204,IT Support Ticket,TASK_2204,Review,Low,Customer Service,EMP_28,2024-10-25 19:45:00,2024-10-25 22:55:00,92,190,1,Level 2,8,80.98
WF_2205,IT Support Ticket,TASK_2205,Validation,High,HR,EMP_30,2024-08-05 21:57:00,2024-08-05 23:33:00,81,96,1,Level 3,2,368.53
WF_2206,HR Onboarding,TASK_2206,Review,Critical,Customer Service,EMP_45,2024-01-26 04:44:00,2024-01-26 07:27:00,52,163,1,Level 3,8,438.08
WF_2207,Purchase Order,TASK_2207,Validation,Critical,Customer Service,EMP_137,2024-12-26 07:31:00,2024-12-26 09:11:00,40,100,1,Level 1,10,427.55
WF_2208,Invoice Approval,TASK_2208,Validation,Critical,Operations,EMP_90,2024-04-12 08:23:00,2024-04-12 12:25:00,233,242,1,Level 2,7,453.93
WF_2209,IT Support Ticket,TASK_2209,Review,High,IT,EMP_124,2024-09-27 15:11:00,2024-09-27 19:34:00,185,263,1,Level 2,7,466.75
WF_2210,IT Support Ticket,TASK_2210,Escalation,Critical,Finance,EMP_69,2024-11-20 16:46:00,2024-11-20 17:38:00,15,52,1,Level 2,9,54.71
WF_2211,Customer Complaint,TASK_2211,Data Entry,Low,Customer Service,EMP_79,2024-02-11 11:37:00,2024-02-11 12:18:00,11,41,1,Level 3,5,206.23
WF_2212,Purchase Order,TASK_2212,Validation,Medium,HR,EMP_104,2024-04-27 21:48:00,2024-04-27 23:27:00,69,99,1,Level 3,4,166.16
WF_2213,IT Support Ticket,TASK_2213,Review,Low,Operations,EMP_91,2024-08-02 11:23:00,2024-08-02 14:47:00,156,204,1,Level 1,2,485.65
WF_2214,IT Support Ticket,TASK_2214,Escalation,High,HR,EMP_66,2024-08-19 10:50:00,2024-08-19 12:05:00,55,75,1,Level 3,1,53.53
WF_2215,IT Support Ticket,TASK_2215,Review,Critical,Operations,EMP_108,2024-03-09 19:27:00,2024-03-09 22:02:00,51,155,1,Level 3,5,209.41
WF_2216,HR Onboarding,TASK_2216,Approval,Low,Finance,EMP_67,2024-05-18 22:20:00,2024-05-18 23:32:00,56,72,1,Level 3,10,105.07
WF_2217,Invoice Approval,TASK_2217,Validation,Medium,Customer Service,EMP_67,2024-05-12 02:28:00,2024-05-12 06:10:00,142,222,1,Level 1,9,132.17
WF_2218,Customer Complaint,TASK_2218,Review,Critical,Finance,EMP_99,2024-12-27 11:31:00,2024-12-27 13:23:00,44,112,1,Level 3,6,60.0
WF_2219,Purchase Order,TASK_2219,Validation,High,Finance,EMP_59,2024-07-24 18:47:00,2024-07-24 22:51:00,200,244,1,Level 1,10,363.95
WF_2220,Purchase Order,TASK_2220,Approval,Medium,IT,EMP_50,2024-02-02 10:27:00,2024-02-02 13:35:00,79,188,1,Level 3,3,108.09
WF_2221,Invoice Approval,TASK_2221,Approval,Low,Finance,EMP_131,2024-03-06 11:48:00,2024-03-06 15:35:00,214,227,1,Level 1,9,143.02
WF_2222,IT Support Ticket,TASK_2222,Validation,High,Finance,EMP_74,2024-10-11 13:48:00,2024-10-11 15:34:00,49,106,1,Level 1,8,209.25
WF_2223,Customer Complaint,TASK_2223,Approval,Critical,Finance,EMP_128,2024-10-05 17:48:00,2024-10-05 21:06:00,178,198,1,Level 3,3,297.19
WF_2224,HR Onboarding,TASK_2224,Approval,Medium,Customer Service,EMP_69,2024-12-01 06:58:00,2024-12-01 09:13:00,26,135,1,Level 2,5,163.42
WF_2225,Customer Complaint,TASK_2225,Validation,Medium,HR,EMP_150,2024-07-25 16:03:00,2024-07-25 20:01:00,216,238,1,Level 3,6,319.03
WF_2226,IT Support Ticket,TASK_2226,Validation,Low,Operations,EMP_103,2024-06-21 04:30:00,2024-06-21 07:37:00,145,187,1,Level 2,7,357.94
WF_2227,Invoice Approval,TASK_2227,Review,High,HR,EMP_34,2024-03-04 01:25:00,2024-03-04 03:02:00,28,97,1,Level 2,1,474.66
WF_2228,Purchase Order,TASK_2228,Validation,High,Customer Service,EMP_40,2024-07-31 21:22:00,2024-08-01 00:10:00,76,168,1,Level 3,2,201.93
WF_2229,Invoice Approval,TASK_2229,Data Entry,Low,Operations,EMP_62,2024-05-24 23:43:00,2024-05-25 00:47:00,62,64,1,Level 3,8,144.58
WF_2230,HR Onboarding,TASK_2230,Review,Critical,HR,EMP_78,2024-04-27 22:01:00,2024-04-27 22:58:00,19,57,1,Level 2,3,245.2
WF_2231,IT Support Ticket,TASK_2231,Review,Low,Operations,EMP_54,2024-01-25 07:56:00,2024-01-25 11:39:00,163,223,1,Level 2,9,371.46
WF_2232,HR Onboarding,TASK_2232,Data Entry,Critical,Operations,EMP_150,2024-01-05 09:47:00,2024-01-05 12:10:00,99,143,1,Level 1,4,239.88
WF_2233,Purchase Order,TASK_2233,Escalation,Low,Customer Service,EMP_70,2024-04-16 09:35:00,2024-04-16 11:00:00,72,85,1,Level 1,9,311.46
WF_2234,Purchase Order,TASK_2234,Escalation,High,Operations,EMP_62,2024-08-30 04:02:00,2024-08-30 05:49:00,25,107,1,Level 2,1,490.66
WF_2235,HR Onboarding,TASK_2235,Validation,Low,HR,EMP_42,2024-04-27 18:41:00,2024-04-27 22:35:00,131,234,1,Level 3,1,454.16
WF_2236,Customer Complaint,TASK_2236,Escalation,Medium,Customer Service,EMP_133,2024-05-01 10:37:00,2024-05-01 12:13:00,97,96,0,Level 3,3,267.29
WF_2237,IT Support Ticket,TASK_2237,Validation,High,Finance,EMP_37,2024-03-27 09:32:00,2024-03-27 13:48:00,214,256,1,Level 2,9,134.83
WF_2238,Invoice Approval,TASK_2238,Validation,Medium,Operations,EMP_113,2024-02-06 03:13:00,2024-02-06 06:00:00,72,167,1,Level 2,4,62.96
WF_2239,Customer Complaint,TASK_2239,Review,Critical,IT,EMP_91,2024-09-26 11:08:00,2024-09-26 14:25:00,201,197,0,Level 1,5,337.02
WF_2240,HR Onboarding,TASK_2240,Validation,Low,IT,EMP_101,2024-04-07 01:35:00,2024-04-07 07:12:00,232,337,1,Level 3,7,367.79
WF_2241,IT Support Ticket,TASK_2241,Data Entry,High,Finance,EMP_51,2024-11-10 10:05:00,2024-11-10 13:25:00,129,200,1,Level 3,1,286.7
WF_2242,HR Onboarding,TASK_2242,Review,Low,IT,EMP_141,2024-01-14 21:46:00,2024-01-15 01:34:00,111,228,1,Level 3,2,184.88
WF_2243,Customer Complaint,TASK_2243,Approval,Medium,HR,EMP_87,2024-09-17 00:07:00,2024-09-17 01:48:00,71,101,1,Level 2,4,322.68
WF_2244,HR Onboarding,TASK_2244,Data Entry,Medium,IT,EMP_107,2024-10-13 13:06:00,2024-10-13 15:24:00,95,138,1,Level 2,5,481.05
WF_2245,IT Support Ticket,TASK_2245,Validation,Medium,IT,EMP_60,2024-08-14 17:41:00,2024-08-14 20:06:00,70,145,1,Level 1,9,230.41
WF_2246,Customer Complaint,TASK_2246,Escalation,Low,Operations,EMP_120,2024-02-11 21:12:00,2024-02-12 00:30:00,183,198,1,Level 3,7,229.21
WF_2247,Purchase Order,TASK_2247,Review,High,HR,EMP_127,2024-06-27 04:20:00,2024-06-27 06:42:00,34,142,1,Level 3,7,140.48
WF_2248,IT Support Ticket,TASK_2248,Review,Medium,Operations,EMP_39,2024-09-20 00:17:00,2024-09-20 04:05:00,146,228,1,Level 3,4,245.99
WF_2249,IT Support Ticket,TASK_2249,Approval,Critical,Finance,EMP_35,2024-12-05 15:43:00,2024-12-05 18:14:00,80,151,1,Level 2,7,457.85
WF_2250,IT Support Ticket,TASK_2250,Review,High,HR,EMP_125,2024-08-12 14:53:00,2024-08-12 17:58:00,127,185,1,Level 1,6,326.24
WF_2251,IT Support Ticket,TASK_2251,Validation,Critical,Finance,EMP_120,2024-09-17 07:35:00,2024-09-17 10:57:00,145,202,1,Level 2,10,362.04
WF_2252,Invoice Approval,TASK_2252,Approval,Medium,Customer Service,EMP_15,2024-08-29 03:47:00,2024-08-29 05:39:00,98,112,1,Level 1,5,408.14
WF_2253,HR Onboarding,TASK_2253,Escalation,High,HR,EMP_127,2024-02-19 09:57:00,2024-02-19 11:37:00,25,100,1,Level 3,9,109.88
WF_2254,Purchase Order,TASK_2254,Approval,Critical,Finance,EMP_82,2024-12-11 08:31:00,2024-12-11 13:43:00,207,312,1,Level 3,7,315.14
WF_2255,IT Support Ticket,TASK_2255,Review,High,Finance,EMP_87,2024-01-27 19:52:00,2024-01-28 00:32:00,197,280,1,Level 3,6,54.71
WF_2256,Purchase Order,TASK_2256,Approval,High,Finance,EMP_111,2024-11-12 06:23:00,2024-11-12 10:18:00,220,235,1,Level 2,1,50.65
WF_2257,IT Support Ticket,TASK_2257,Review,High,IT,EMP_78,2024-03-03 11:54:00,2024-03-03 14:54:00,112,180,1,Level 2,10,79.14
WF_2258,Invoice Approval,TASK_2258,Approval,Critical,IT,EMP_78,2024-09-14 14:15:00,2024-09-14 15:15:00,51,60,1,Level 1,7,421.58
WF_2259,Purchase Order,TASK_2259,Review,Medium,Operations,EMP_145,2024-02-11 19:22:00,2024-02-11 23:13:00,207,231,1,Level 3,9,355.95
WF_2260,Invoice Approval,TASK_2260,Review,Medium,Operations,EMP_144,2024-07-26 23:10:00,2024-07-27 03:31:00,235,261,1,Level 3,2,493.23
WF_2261,IT Support Ticket,TASK_2261,Validation,Medium,HR,EMP_106,2024-06-19 06:21:00,2024-06-19 09:29:00,87,188,1,Level 1,9,354.41
WF_2262,Customer Complaint,TASK_2262,Validation,Medium,IT,EMP_28,2024-07-23 22:46:00,2024-07-24 01:07:00,127,141,1,Level 1,2,263.37
WF_2263,Invoice Approval,TASK_2263,Approval,Medium,Operations,EMP_90,2024-11-23 01:46:00,2024-11-23 04:59:00,193,193,0,Level 2,2,295.0
WF_2264,Purchase Order,TASK_2264,Review,Medium,Operations,EMP_148,2024-03-19 10:47:00,2024-03-19 12:28:00,30,101,1,Level 3,4,246.6
WF_2265,Customer Complaint,TASK_2265,Approval,High,Finance,EMP_124,2024-06-12 06:52:00,2024-06-12 08:52:00,122,120,0,Level 2,3,120.0
WF_2266,HR Onboarding,TASK_2266,Validation,Low,IT,EMP_44,2024-11-01 16:08:00,2024-11-01 21:35:00,233,327,1,Level 2,3,303.42
WF_2267,HR Onboarding,TASK_2267,Review,High,Operations,EMP_119,2024-11-21 02:43:00,2024-11-21 03:47:00,40,64,1,Level 1,4,187.82
WF_2268,HR Onboarding,TASK_2268,Validation,Low,Finance,EMP_14,2024-09-28 05:15:00,2024-09-28 07:51:00,76,156,1,Level 2,9,385.52
WF_2269,IT Support Ticket,TASK_2269,Validation,Critical,Finance,EMP_75,2024-11-11 05:41:00,2024-11-11 06:58:00,49,77,1,Level 2,2,270.06
WF_2270,IT Support Ticket,TASK_2270,Validation,Critical,Operations,EMP_137,2024-10-25 04:27:00,2024-10-25 07:57:00,203,210,1,Level 3,10,447.13
WF_2271,Customer Complaint,TASK_2271,Approval,High,IT,EMP_7,2024-08-02 15:22:00,2024-08-02 19:01:00,101,219,1,Level 3,6,80.02
WF_2272,Customer Complaint,TASK_2272,Review,Critical,Finance,EMP_126,2024-04-25 02:59:00,2024-04-25 05:20:00,91,141,1,Level 2,2,78.4
WF_2273,Purchase Order,TASK_2273,Validation,High,Finance,EMP_37,2024-07-03 06:48:00,2024-07-03 08:34:00,106,106,0,Level 2,5,467.94
WF_2274,HR Onboarding,TASK_2274,Validation,Low,IT,EMP_128,2024-07-13 03:11:00,2024-07-13 05:24:00,127,133,1,Level 1,4,257.41
WF_2275,Invoice Approval,TASK_2275,Validation,Critical,HR,EMP_50,2024-03-27 08:11:00,2024-03-27 10:33:00,131,142,1,Level 3,2,267.71
WF_2276,Purchase Order,TASK_2276,Validation,Critical,HR,EMP_139,2024-03-11 08:19:00,2024-03-11 12:30:00,240,251,1,Level 1,4,239.3
WF_2277,Purchase Order,TASK_2277,Validation,Low,HR,EMP_12,2024-12-02 04:25:00,2024-12-02 09:22:00,232,297,1,Level 2,6,280.35
WF_2278,Customer Complaint,TASK_2278,Escalation,Critical,Finance,EMP_45,2024-04-12 23:12:00,2024-04-13 02:58:00,227,226,0,Level 1,7,367.85
WF_2279,IT Support Ticket,TASK_2279,Validation,High,Operations,EMP_67,2024-11-25 16:49:00,2024-11-25 18:56:00,34,127,1,Level 3,9,110.44
WF_2280,Purchase Order,TASK_2280,Escalation,Medium,Customer Service,EMP_40,2024-10-23 09:36:00,2024-10-23 11:40:00,121,124,1,Level 1,9,423.99
WF_2281,Purchase Order,TASK_2281,Validation,Critical,Finance,EMP_122,2024-08-29 13:52:00,2024-08-29 17:36:00,106,224,1,Level 3,3,295.71
WF_2282,HR Onboarding,TASK_2282,Escalation,Medium,IT,EMP_127,2024-10-16 18:47:00,2024-10-16 21:41:00,90,174,1,Level 2,10,230.66
WF_2283,Invoice Approval,TASK_2283,Data Entry,Low,Finance,EMP_37,2024-04-22 11:58:00,2024-04-22 16:22:00,145,264,1,Level 1,10,473.77
WF_2284,HR Onboarding,TASK_2284,Review,Medium,Operations,EMP_81,2024-01-10 01:51:00,2024-01-10 03:04:00,74,73,0,Level 3,6,218.93
WF_2285,Invoice Approval,TASK_2285,Approval,Low,Operations,EMP_1,2024-02-14 05:49:00,2024-02-14 08:51:00,114,182,1,Level 3,7,356.1
WF_2286,HR Onboarding,TASK_2286,Data Entry,High,IT,EMP_42,2024-11-17 10:54:00,2024-11-17 12:03:00,59,69,1,Level 3,2,200.31
WF_2287,Purchase Order,TASK_2287,Review,Medium,Operations,EMP_53,2024-06-07 13:18:00,2024-06-07 15:57:00,142,159,1,Level 1,7,152.08
